text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
kích hoạt cái điều hòa 3 hộ bạn với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
thiết lập bóng sợi đốt thứ 4 phòng con 5 sang màu xanh da trời giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu màu xanh nước biển bóng sợi đốt 2 phòng đọc lầu trệt 4,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
anh muốn em đổi màu sắc cho anh cái ti vi 2 sang màu xanh lá nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc bóng thả 1 phòng dành cho nữ 4 sang xanh da trời giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
command điện thứ 1 màu màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chỉnh bình nóng lạnh 3 tủ giữ đồ 4 xanh nước biển được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chế độ cái tivi 1 hộ bạn với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
đổi màu tvs thứ 3 sang màu violet giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chào bạn chế độ giúp mình màu sắc của vô tuyến 4 sang tía với,smart.home.set.color,True,smart.home.check.status,0,smart.home.set.color
tôi cần thiết lập màu quạt hút mùi thứ 4 sang màu lục,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
kích hoạt đèn nhiều màu thứ 4 sang xanh lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu màu màu xám bóng hắt 3 thư viện tầng thượng 4,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu đèn treo tường thứ 4 sang xám giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
em ơi có thể khởi chạy quạt sang trắng không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thiết lập đèn màu sắc 4 phòng nghỉ ngơi 4 sang màu cam giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy giúp tôi đổi màu sắc màu đèn thả 1 thành màu xanh nước biển ở phòng ngủ con trai lầu trệt 8,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc bóng sưởi ở phòng lầu 8 sang màu hồng,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chạy bóng thờ nhà xe 3 lầu thượng 2 màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý fuck boi bắt đầu cho anh màn cửa đơn thứ 3 sang màu màu lam trên ga ra lầu thượng 7,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
màu đỏ là màu của đèn tròn 2,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy chế độ phòng khách 4 màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
kích hoạt loa phòng ngủ các con xanh da trời được không,smart.home.set.color,True,smart.home.check.status,0,smart.home.set.color
anh muốn em command cho anh cái bóng hắt tường thứ 3 sang màu tía nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi cho mình động cơ thứ 2 sang màu xanh da trời nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi mọi quạt trần thứ 2 màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình thiết lập màu máy lạnh 3 nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay thay đổi thiết bị đèn thờ bạn nhé,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
bạn giúp mình đổi màu đèn ốp trần sang đỏ nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc đèn bếp đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu bóng hắt tường ở phòng đọc sách lầu trệt 3 sang màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn khởi chạy màu cửa cuốn giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
xin chào mình cần khởi chạy màu đèn để bàn thứ 2 sang màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
cài đặt bình nóng lạnh 3 trắng,smart.home.set.color,True,smart.home.set.percentage,0,smart.home.set.color
khởi chạy kiểng màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
màu xanh nước biển là màu của bóng huỳnh quang,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay command thiết bị bóng rủ 4 bạn nhé,smart.home.set.color,True,smart.home.check.status,0,smart.home.set.color
màu xanh lá là màu của bòng hắt trần 3,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chuyển đèn hắt tường thứ 2 phòng nghỉ ngơi 1 tầng 10 sang lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình đổi màu sắc màu bóng hắt nhé,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
bóng kiểng 1 garage màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
màu tía là màu của quạt hút mùi thứ 2,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu màu màu tím động cơ 3 phòng chánh lầu trệt 3,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
anh muốn em bật cho anh cái màn cửa đơn thứ 2 sang màu đỏ nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy giúp tôi bắt đầu màu đèn sắc màu 4 thành màu xám ở sân vườn 5 lầu thượng 1,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu bóng ốp tường thứ 1 sang màu lục giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu vô tuyến thứ 1 phòng chờ tầng trệt 10 sang màu violet,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý fuck boi đổi màu cho anh tivi sang màu tía trên phòng thờ lầu trệt 3,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thiết lập đèn sân 1 màu màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu đèn đứng thứ 3 sang màu hồng,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bật đèn trần garage lầu 2 màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình thay đổi màu sắc đèn rọi thứ 4 sang xanh lam nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý fuck boi thay đổi màu sắc cho anh quạt trần 4 sang màu màu cam trên phòng nam 1 tầng thượng 10,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn kích hoạt màu van tưới giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thiết lập của rèm ngang thứ 1 sang xanh lam giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc thiết bị đèn treo tường bạn nhé,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
thay đổi màu sắc mỗi đèn làm việc màu màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu bóng vườn sang màu tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
xin chào mình cần chế độ màu bóng rủ 4 sang màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu mọi bóng sợi đốt thứ 1 màu màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chỉnh bóng làm việc thứ 2 phòng dành cho nữ thành xanh nước biển,smart.home.set.color,True,smart.home.decrease.percentage,0,smart.home.set.color
bật quạt trần ở phòng chờ lầu trệt 9 sang trắng,smart.home.set.color,True,smart.home.device.onoff,0,smart.home.set.color
thay đổi màu đèn bếp sang màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn thay đổi màu sắc giúp mình đèn tranh 1 với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
đèn đứng 3 phòng thu 2 màu màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi bóng để bàn thành tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
điều chỉnh bóng sưởi sang tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
màu lam là màu của đèn cảnh thứ 1,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi đèn led thứ 2 phòng đọc sách màu xám được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
tôi cần command màu bóng huỳnh quang sang màu hồng,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
em ơi có thể thiết lập rèm ngang thứ 1 sang đỏ không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thiết lập điện thứ 1 sang màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
giúp tôi thay đổi bóng downlight 1 màu màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp tôi chuyển màu bóng máy lạnh thứ 1 thành màu violet nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi cho mình màn cửa đơn sang xanh da trời nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
quạt treo tường thứ 1 phòng làm việc 1 màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
tôi muốn kích hoạt của đèn ốp tường 4 trợ lí cute,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
đổi màu bóng hoa sang màu lục giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn thay đổi màu sắc giúp mình đèn cổng thứ 4 với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
chỉnh cái rèm đôi hộ bạn với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
bật bóng thờ sáng màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý béo kích hoạt của bóng thứ 3 sang màu tím ở tầng hầm 8 phòng ủi giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đặt đèn học 1 cổng 2 tầng thượng 5 sang màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
điện màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
điều chỉnh thiết bị quạt trần thứ 3 sang màu lam ở thư viện and lầu trệt 3,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu van nước thứ 4 sang trắng giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
anh muốn em bắt đầu cho anh cái quạt treo tường 2 sang đỏ nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu bóng sân phòng lễ tân 5 thành lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
tôi cần thay màu bóng rọi 1 sang xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp tôi chuyển màu bóng đèn sân thứ 1 thành xanh lam nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
mành thứ 4 màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chào bạn khởi chạy giúp mình màu sắc của kịch bản 4 sang màu hồng với,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý béo chế độ của đèn vách 2 sang màu màu xám ở lầu 2 phòng đọc sách giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu đèn thờ phòng là 1 tầng 9 màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy giúp tôi kích hoạt màu van nước 1 thành màu xanh nước biển ở phòng chung 3 tầng hầm 9,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chế độ thiết bị cửa cuốn thứ 1 sang màu lục ở phòng em nhỏ and tầng thượng 10,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu điều hòa 2 màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chỉnh cái đèn tròn 4 hộ bạn với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
đổi màu sắc của bóng downlight thứ 4 sang tía giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý béo chạy của đèn sắc màu sang màu màu violet ở lầu trệt 5 tủ giữ đồ 2 giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình chế độ màu đèn vách thứ 3 nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi cho mình bóng led 4 sang màu tím nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý fuck boi chế độ cho anh đèn tranh thứ 1 sang màu màu tía trên hành lang 2 tầng 4,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc đèn sân sảnh 2 tầng 9 sang xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thiết lập của bóng ốp trần 4 sang trắng giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi mỗi công tắc 1 màu màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy giúp tôi bắt đầu màu bóng hắt thành tía ở hè floornumber,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chào bạn khởi chạy giúp mình màu sắc của ốp trần thứ 3 sang đỏ với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
chào bạn đổi màu sắc giúp mình màu sắc của điện sang màu violet với,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình thay đổi màu sắc van tưới sang lam nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chạy bóng sân ở cầu thang tầng hầm 6 sang màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
trợ lý béo chuyển của máy lạnh thứ 3 sang màu màu lục ở tầng 10 phòng ngủ con giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
giúp tôi kích hoạt quạt màu màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn thay đổi màu mành cuốn thứ 4 giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu kiểng 3 sang màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay khởi chạy của bóng sợi đốt 4 sang xanh da trời ở garage 5 floornumber,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
giúp tôi đổi màu sắc tivi màu màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
xin chào mình cần chạy màu đèn tiết kiệm điện sang màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
tivi 4 room màu màu tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu bóng hoa 2 phòng xông hơi 5 thành màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn giúp mình thiết lập đèn chùm 2 sang màu tím nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
tôi cần thay đổi màu sắc màu đèn màu sắc 3 sang xanh lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
kích hoạt bóng hắt tường 3 phòng giặt ủi màu lam được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
command đèn quảng cáo thành tím,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
thay khởi chạy của đèn nhiều màu 2 sang màu hồng ở văn phòng tầng 10,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
điều chỉnh thiết bị bóng treo tường thứ 4 sang màu xám ở phòng dành cho nữ 3 and tầng hầm 2,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
em ơi có thể kích hoạt bóng treo tường sang màu xanh lá không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc đèn tuýp ở vườn tầng thượng 8 sang màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay điều chỉnh thiết bị đèn đứng bạn nhé,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
chỉnh máy lạnh 1 màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
chỉnh đèn sân 2 phòng cuối màu xanh nước biển được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
đổi màu sắc màu trắng rèm đôi thứ 1 phòng sách 2 lầu trệt 1,smart.home.set.color,True,smart.home.device.onoff,0,smart.home.set.color
bạn thay đổi màu sắc giúp mình tvs 2 với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
thay chạy của đèn màu sắc 4 sang màu đỏ ở sảnh 2 tầng 9,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi cho mình đèn tiết kiệm điện 1 sang xám nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn thay đổi màu sắc giúp mình bóng sưởi với,smart.home.set.color,True,smart.home.increase.level,0,smart.home.set.color
đặt mỗi nút ấn 1 màu màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bạn command màu đèn bàn thứ 2 giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu đèn trần sang xanh lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu đèn hắt trần sang màu tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
khởi chạy điện thứ 4 thành tím,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
xin chào mình cần đổi màu sắc màu đèn thờ 2 sang màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc màu tía đèn tranh thứ 4 phòng đọc sách tầng thượng 6,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
thay command của đèn tuýp thứ 3 sang màu lục ở garage lầu trệt 6,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bắt đầu rgb sáng xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
bóng hoa 3 màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi màu sắc bóng chùm thứ 3 màu violet,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay thay đổi thiết bị loa thứ 1 bạn nhé,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
tôi muốn bắt đầu của đèn sợi đốt 4 trợ lí cute,smart.home.set.color,True,smart.home.decrease.level,0,smart.home.set.color
bạn giúp mình đổi cảnh sang màu hồng nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
hãy thiết lập phòng ăn sáng xanh nước biển,smart.home.set.color,True,smart.home.decrease.percentage,0,smart.home.set.color
hãy giúp tôi đổi màu sắc màu đèn để bàn thứ 2 thành đỏ ở phòng bố mẹ tầng hầm 7,smart.home.set.color,True,smart.home.set.percentage,0,smart.home.set.color
khởi chạy của đèn học thứ 2 sang tím giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
thay đổi cho mình đèn tường thứ 4 sang màu hồng nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
giảm đèn ốp tường xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hạ thấp mọi rèm thứ 4 tiền sảnh 3 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bóng kiểng 3 nên được giảm đi xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm mức quạt treo tường thứ 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm mức quạt trần thứ 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình đang muốn giảm thiết bị đèn huỳnh quang thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình ở phòng quầy lễ tân đang hơi lạnh bạn giúp mình giảm đèn thờ thứ 3 về mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
đèn tròn thứ 2 đại sảnh giảm bớt xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình đang muốn giảm thiết bị bóng ốp tường thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm device bóng tiết kiệm điện thứ 4 xuống 2 ở phòng giám đốc và 4,smart.home.decrease.level,True,smart.home.decrease.percentage,0,smart.home.decrease.level
giảm đèn ốp trần xuống 4 cho mình với,smart.home.decrease.level,True,smart.home.decrease.percentage,0,smart.home.decrease.level
bạn giảm hộ mình bóng downlight thứ 2 xuống mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bạn giảm hộ mình van nước 4 xuống mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hạ thấp giúp tôi bóng tầng trệt 5 đi 3 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
em giúp tôi giảm đèn led 2 xuống mức 4 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm đi hết bòng hắt trần 2 room xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình ở phòng phòng vệ sinh 5 đang hơi lạnh bạn giúp mình giảm bóng sợi đốt thứ 3 về mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình đang muốn giảm thiết bị đèn đứng,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hạ xuống đèn sân 4 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm thiết bị đèn flash thứ 1 xuống mức 5 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp tôi động cơ 3 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm thiết bị rèm cửa 4 xuống mức 5 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mình muốn giảm thiết bị đèn bàn thứ 4 xuống mức 2 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
tôi muốn giảm mức độ của thiết bị đèn ốp trần 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hello ngày của tôi thật thảm họa bạn giúp tôi giảm bóng hoa xuống mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giúp mình giảm mức độ đèn trần thứ 1 5 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
milo giảm đèn ngủ thứ 1 xuống mức 3 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
loa còi 4 nên được hạ thấp xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hello ngày của tôi thật thảm họa bạn giúp tôi giảm mành cuốn thứ 4 xuống mức 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm thiết bị đèn âm trần 3 xuống mức 4 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm đèn đứng 1 4 phòng ăn 1 tầng 4 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bóng tiết kiệm điện hạ xuống đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm device đèn sắc màu 3 xuống 1 ở quầy lễ tân và tầng hầm 6,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp mình đèn bàn 4 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hạ thấp đèn tuýp thứ 3 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
trợ lí ảo ơi giảm hộ mình cái rèm đôi 4 với,smart.home.decrease.level,True,smart.home.decrease.percentage,0,smart.home.decrease.level
giảm bóng đứng 4 5 phòng họp gia đình 5 tầng 6 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bạn có thể giúp mình giảm độ sáng của đèn treo tường xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp tôi đèn rủ xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bạn giảm hộ mình đèn tiết kiệm điện xuống mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
trợ lí ảo ơi giảm hộ mình cái đèn flash thứ 4 với,smart.home.decrease.level,True,smart.home.decrease.percentage,0,smart.home.decrease.level
trợ lí ảo ơi giảm hộ mình cái đèn chùm thứ 4 với,smart.home.decrease.level,True,smart.home.decrease.percentage,0,smart.home.decrease.level
giảm giúp mình đèn hắt tường thứ 4 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bạn giúp mình giảm màn cuốn ở phòng cuối nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
mành đôi 2 hạ thấp đi 2 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bóng ngủ thứ 4 hạ thấp đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
đèn ốp tường thứ 4 giảm đi đi 2 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm đi hết đèn cổng thứ 2 phòng trẻ em xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm đèn tranh thứ 1 số 1 phòng phòng chánh 5 tầng tầng hầm 10,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm đi giúp tôi công tắc 8 đi 1 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp mình bóng đứng xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
ở phòng ăn trưa 3 tối tăm quá em giảm giúp anh 3 mức độ của đèn học 4 nhé à quên anh ở tầng tầng hầm 7 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm thiết bị vô tuyến thứ 4 xuống mức 4 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
bạn giúp mình giảm bóng hoa 4 ở vườn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
đèn led 1 phòng nam 3 giảm đi xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
hạ xuống giúp tôi điều hòa thứ 3 lầu 7 đi 2 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp tôi đèn hoa thứ 1 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm mức điều hòa 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giúp mình giảm mức độ nút ấn 2 5 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
đèn sân 1 phòng hạ xuống xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm bớt độ sáng đèn thả phòng hội nghị 4 đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
giảm giúp tôi bóng chùm thứ 3 xuống mức 5,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
