,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
945,thiết lập điện thứ 1 sang màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
946,giúp tôi thay đổi bóng downlight 1 màu màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
947,bạn giúp tôi chuyển màu bóng máy lạnh thứ 1 thành màu violet nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
948,thay đổi cho mình màn cửa đơn sang xanh da trời nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
949,quạt treo tường thứ 1 phòng làm việc 1 màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
951,đổi màu bóng hoa sang màu lục giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
954,bật bóng thờ sáng màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
955,trợ lý béo kích hoạt của bóng thứ 3 sang màu tím ở tầng hầm 8 phòng ủi giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
956,đặt đèn học 1 cổng 2 tầng thượng 5 sang màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
957,điện màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
958,điều chỉnh thiết bị quạt trần thứ 3 sang màu lam ở thư viện and lầu trệt 3,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
959,đổi màu van nước thứ 4 sang trắng giúp tôi,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
960,anh muốn em bắt đầu cho anh cái quạt treo tường 2 sang đỏ nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
961,đổi màu bóng sân phòng lễ tân 5 thành lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
962,tôi cần thay màu bóng rọi 1 sang xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
963,bạn giúp tôi chuyển màu bóng đèn sân thứ 1 thành xanh lam nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
964,mành thứ 4 màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
965,chào bạn khởi chạy giúp mình màu sắc của kịch bản 4 sang màu hồng với,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
966,trợ lý béo chế độ của đèn vách 2 sang màu màu xám ở lầu 2 phòng đọc sách giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
967,đổi màu đèn thờ phòng là 1 tầng 9 màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
968,hãy giúp tôi kích hoạt màu van nước 1 thành màu xanh nước biển ở phòng chung 3 tầng hầm 9,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
969,chế độ thiết bị cửa cuốn thứ 1 sang màu lục ở phòng em nhỏ and tầng thượng 10,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
970,đổi màu điều hòa 2 màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
972,đổi màu sắc của bóng downlight thứ 4 sang tía giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
973,trợ lý béo chạy của đèn sắc màu sang màu màu violet ở lầu trệt 5 tủ giữ đồ 2 giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
974,bạn giúp mình chế độ màu đèn vách thứ 3 nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
975,thay đổi cho mình bóng led 4 sang màu tím nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
976,trợ lý fuck boi chế độ cho anh đèn tranh thứ 1 sang màu màu tía trên hành lang 2 tầng 4,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
977,thay đổi màu sắc đèn sân sảnh 2 tầng 9 sang xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
978,thiết lập của bóng ốp trần 4 sang trắng giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
979,đổi mỗi công tắc 1 màu màu xám,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
980,hãy giúp tôi bắt đầu màu bóng hắt thành tía ở hè floornumber,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
982,chào bạn đổi màu sắc giúp mình màu sắc của điện sang màu violet với,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
983,bạn giúp mình thay đổi màu sắc van tưới sang lam nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
984,chạy bóng sân ở cầu thang tầng hầm 6 sang màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
985,trợ lý béo chuyển của máy lạnh thứ 3 sang màu màu lục ở tầng 10 phòng ngủ con giúp anh,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
986,giúp tôi kích hoạt quạt màu màu xanh lá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
987,bạn thay đổi màu mành cuốn thứ 4 giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
988,thay đổi màu kiểng 3 sang màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
989,thay khởi chạy của bóng sợi đốt 4 sang xanh da trời ở garage 5 floornumber,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
990,giúp tôi đổi màu sắc tivi màu màu đỏ,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
991,xin chào mình cần chạy màu đèn tiết kiệm điện sang màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
992,tivi 4 room màu màu tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
993,bắt đầu bóng hoa 2 phòng xông hơi 5 thành màu xanh nước biển,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
994,bạn giúp mình thiết lập đèn chùm 2 sang màu tím nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
995,tôi cần thay đổi màu sắc màu đèn màu sắc 3 sang xanh lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
996,kích hoạt bóng hắt tường 3 phòng giặt ủi màu lam được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
998,thay khởi chạy của đèn nhiều màu 2 sang màu hồng ở văn phòng tầng 10,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
999,điều chỉnh thiết bị bóng treo tường thứ 4 sang màu xám ở phòng dành cho nữ 3 and tầng hầm 2,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1000,em ơi có thể kích hoạt bóng treo tường sang màu xanh lá không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1001,thay đổi màu sắc đèn tuýp ở vườn tầng thượng 8 sang màu tím,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1003,chỉnh máy lạnh 1 màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1004,chỉnh đèn sân 2 phòng cuối màu xanh nước biển được không,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1007,thay chạy của đèn màu sắc 4 sang màu đỏ ở sảnh 2 tầng 9,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1008,thay đổi cho mình đèn tiết kiệm điện 1 sang xám nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1010,đặt mỗi nút ấn 1 màu màu xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1011,bạn command màu đèn bàn thứ 2 giúp mình nha,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1012,bắt đầu đèn trần sang xanh lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1013,thay đổi màu đèn hắt trần sang màu tía,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1015,xin chào mình cần đổi màu sắc màu đèn thờ 2 sang màu lam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1017,thay command của đèn tuýp thứ 3 sang màu lục ở garage lầu trệt 6,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1018,bắt đầu rgb sáng xanh da trời,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1019,bóng hoa 3 màu cam,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1020,thay đổi màu sắc bóng chùm thứ 3 màu violet,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1023,bạn giúp mình đổi cảnh sang màu hồng nhá,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1026,khởi chạy của đèn học thứ 2 sang tím giúp mình,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1027,thay đổi cho mình đèn tường thứ 4 sang màu hồng nhé,smart.home.set.color,0,smart.home.set.color,0,smart.home.set.color
1028,giảm đèn ốp tường xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1029,hạ thấp mọi rèm thứ 4 tiền sảnh 3 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1030,bóng kiểng 3 nên được giảm đi xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1031,giảm mức quạt treo tường thứ 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1032,giảm mức quạt trần thứ 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1033,mình đang muốn giảm thiết bị đèn huỳnh quang thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1034,mình ở phòng quầy lễ tân đang hơi lạnh bạn giúp mình giảm đèn thờ thứ 3 về mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1035,đèn tròn thứ 2 đại sảnh giảm bớt xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1036,mình đang muốn giảm thiết bị bóng ốp tường thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1039,bạn giảm hộ mình bóng downlight thứ 2 xuống mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1040,bạn giảm hộ mình van nước 4 xuống mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1041,hạ thấp giúp tôi bóng tầng trệt 5 đi 3 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1042,em giúp tôi giảm đèn led 2 xuống mức 4 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1043,giảm đi hết bòng hắt trần 2 room xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1044,mình ở phòng phòng vệ sinh 5 đang hơi lạnh bạn giúp mình giảm bóng sợi đốt thứ 3 về mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1045,mình đang muốn giảm thiết bị đèn đứng,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1046,hạ xuống đèn sân 4 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1047,giảm thiết bị đèn flash thứ 1 xuống mức 5 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1048,giảm giúp tôi động cơ 3 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1049,giảm thiết bị rèm cửa 4 xuống mức 5 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1050,mình muốn giảm thiết bị đèn bàn thứ 4 xuống mức 2 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1051,tôi muốn giảm mức độ của thiết bị đèn ốp trần 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1052,hello ngày của tôi thật thảm họa bạn giúp tôi giảm bóng hoa xuống mức 1 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1053,giúp mình giảm mức độ đèn trần thứ 1 5 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1054,milo giảm đèn ngủ thứ 1 xuống mức 3 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1055,loa còi 4 nên được hạ thấp xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1056,hello ngày của tôi thật thảm họa bạn giúp tôi giảm mành cuốn thứ 4 xuống mức 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1057,giảm thiết bị đèn âm trần 3 xuống mức 4 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1058,giảm đèn đứng 1 4 phòng ăn 1 tầng 4 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1059,bóng tiết kiệm điện hạ xuống đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1060,giảm device đèn sắc màu 3 xuống 1 ở quầy lễ tân và tầng hầm 6,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1061,giảm giúp mình đèn bàn 4 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1062,hạ thấp đèn tuýp thứ 3 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1064,giảm bóng đứng 4 5 phòng họp gia đình 5 tầng 6 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1065,bạn có thể giúp mình giảm độ sáng của đèn treo tường xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1066,giảm giúp tôi đèn rủ xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1067,bạn giảm hộ mình đèn tiết kiệm điện xuống mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1070,giảm giúp mình đèn hắt tường thứ 4 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1071,bạn giúp mình giảm màn cuốn ở phòng cuối nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1072,mành đôi 2 hạ thấp đi 2 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1073,bóng ngủ thứ 4 hạ thấp đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1074,đèn ốp tường thứ 4 giảm đi đi 2 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1075,giảm đi hết đèn cổng thứ 2 phòng trẻ em xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1076,giảm đèn tranh thứ 1 số 1 phòng phòng chánh 5 tầng tầng hầm 10,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1077,giảm đi giúp tôi công tắc 8 đi 1 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1078,giảm giúp mình bóng đứng xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1079,ở phòng ăn trưa 3 tối tăm quá em giảm giúp anh 3 mức độ của đèn học 4 nhé à quên anh ở tầng tầng hầm 7 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1080,giảm thiết bị vô tuyến thứ 4 xuống mức 4 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1081,bạn giúp mình giảm bóng hoa 4 ở vườn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1082,đèn led 1 phòng nam 3 giảm đi xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1083,hạ xuống giúp tôi điều hòa thứ 3 lầu 7 đi 2 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1084,giảm giúp tôi đèn hoa thứ 1 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1085,giảm mức điều hòa 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1086,giúp mình giảm mức độ nút ấn 2 5 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1087,đèn sân 1 phòng hạ xuống xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1088,giảm bớt độ sáng đèn thả phòng hội nghị 4 đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1089,giảm giúp tôi bóng chùm thứ 3 xuống mức 5,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1090,giảm bóng rủ phòng sách 5 tầng hầm 8 cấp 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1091,giảm ốp tường 2 phòng 1 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1092,tôi muốn giảm mức độ của thiết bị đèn rủ,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1093,giảm đèn sân thứ 2 số 2 phòng phòng sinh hoạt chung 2 tầng tầng thượng 9,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1094,bạn giảm hộ mình rèm đôi thứ 3 với,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1095,hạ thấp độ sáng đèn tranh thứ 1 hành lang 4 đi 2 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1096,đèn cổng nên được hạ xuống xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1097,ở phòng dành cho nam 3 tối tăm quá em giảm giúp anh 2 mức độ của đèn bàn 4 nhé à quên anh ở tầng tầng 9 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1098,giảm giúp tôi đèn sắc màu 1 tầng hầm 8 đi 1 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1099,hello ngày của tôi thật thảm họa bạn giúp tôi giảm quạt treo tường thứ 3 xuống mức 5 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1100,milo hạ đèn thờ thứ 4 xuống mức 1 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1101,bạn có thể giúp mình giảm độ sáng của bóng tròn xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1102,giảm cửa cuốn thứ 1 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1104,mình ở phòng phòng xông hơi 4 đang hơi lạnh bạn giúp mình giảm bóng ốp trần 2 về mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1105,quạt trần thứ 3 phòng làm việc 1 hạ xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1106,bạn giảm hộ mình màn cửa đôi 1 xuống mức 2 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1107,giảm giúp mình ti vi 2 xuống mức 4,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1108,hãy hạ động cơ thứ 1 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1109,giảm device đèn thả xuống 1 ở nhà tắm 5 và tầng 6,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1110,giảm device loa đài thứ 2 xuống 3 ở 5 và lầu trệt 10,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1111,ở phòng nghỉ ngơi tối tăm quá em giảm giúp anh 2 mức độ của quạt thông gió thứ 4 nhé à quên anh ở tầng lầu thượng 5 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1112,giảm device bóng làm việc 3 xuống 1 ở lễ tân 4 và 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1113,hạ thấp van nước thứ 3 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1115,giúp mình giảm mức độ cảnh 2 2 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1117,em giúp tôi giảm đèn trụ cổng 2 xuống mức 2 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1118,mình ở phòng tủ giữ đồ đang hơi lạnh bạn giúp mình giảm đèn hoa thứ 2 về mức 5 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1119,hạ xuống hết bóng hắt tường phòng lễ tân 4 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1120,tôi muốn giảm mức độ của thiết bị điện thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1121,giúp mình giảm mức độ hắt trần 2 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1122,giảm giúp tôi quạt treo tường 3 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1123,giảm đi công tắc phòng con 3 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1124,milo hạ đèn hắt tường thứ 3 xuống mức 1 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1125,hãy hạ xuống đèn sân thứ 3 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1126,giảm loa còi thứ 4 2 tầng hầm 7 cấp 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1127,giảm mức tvs 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1128,đèn ốp trần 2 sân giảm bớt xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1129,giảm quạt thứ 2 số 2 phòng cầu thang tầng tầng trệt 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1130,tôi muốn giảm mức độ của thiết bị bóng trang trí thứ 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1132,giúp mình giảm mức độ bóng tiết kiệm điện 2 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1133,giảm nút ấn 3 room tầng hầm 3 cấp 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1134,tôi muốn giảm mức độ của thiết bị quạt 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1135,giảm bớt độ sáng đèn sợi đốt phòng giặt 3 đi 3 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1136,bạn giúp mình giảm cảnh 4 ở phòng chung 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1137,mình đang muốn giảm thiết bị đèn hắt trần,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1138,giảm màn cuốn 1 garage 5 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1139,giảm thiết bị hắt tường 3 xuống mức 2 giúp mình nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1140,hãy hạ thấp đèn ngủ xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1141,bạn có thể giúp mình giảm độ sáng của bình nóng lạnh thứ 3 xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1142,mình muốn giảm thiết bị bóng làm việc thứ 4 xuống mức 5 bạn nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1143,giảm đèn tuýp thứ 1 số 2 phòng phòng ngủ con 3 tầng lầu trệt 9,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1147,ở sảnh tối tăm quá em giảm giúp anh 5 mức độ của đèn học nhé à quên anh ở tầng tầng thượng 9 nhen,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1148,hãy hạ xuống ti vi thứ 2 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1149,em giúp tôi giảm bóng rủ xuống mức 2 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1150,bạn có thể giúp mình giảm độ sáng của van nước 3 xuống được không,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1151,bạn giảm hộ mình bóng tiết kiệm điện thứ 3 với,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1152,giảm đi độ sáng bóng ngủ sân đi 1 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1153,hạ xuống loa phòng họp gia đình 4 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1154,giảm đèn treo tường phòng trẻ em 5 tầng trệt 9 cấp 5,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1155,giảm đèn hoa thứ 2 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1156,hạ thấp điện thứ 2 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1157,milo hạ thấp màn cửa đơn thứ 4 xuống mức 3 thôi,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1158,bạn giảm hộ mình bòng hắt trần 4 với,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1159,hello ngày của tôi thật thảm họa bạn giúp tôi giảm đèn trần xuống mức 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1160,giảm đèn rọi thứ 1 xuống mức 1,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1161,giảm bớt mỗi bóng tiết kiệm điện văn phòng 2 xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1162,hạ thấp giúp tôi đèn thả lầu trệt 8 đi 1 mức nữa,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1163,bóng học hạ đi 3 mức,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1164,bóng downlight 4 nên được hạ xuống xuống mức 2,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1165,đèn chùm thứ 1 nên được hạ xuống xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1166,mình ở phòng nhà tắm 2 đang hơi lạnh bạn giúp mình giảm đèn làm việc về mức 3 nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1167,bạn giúp mình giảm loa còi thứ 1 ở ban công nhé,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1168,em giúp tôi giảm âm thanh đa vùng thứ 4 xuống mức 2 nhé anh hơi chói mắt,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1169,giảm huỳnh quang thứ 1 2 7 cấp 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
1170,hãy giảm đi màn cửa thứ 3 xuống mức 3,smart.home.decrease.level,0,smart.home.decrease.level,0,smart.home.decrease.level
